UserID,Channel2,RecordDate2,Duration 2
866251,Trace TV,3/3/2016 18:32,2026-07-30T00:28:42.000Z
2420980,Boomerang,3/21/2016 9:48,2026-07-30T00:01:11.000Z
788751,SuperSport Blitz,2/1/2016 21:35,2026-07-30T00:04:20.000Z
892573,SuperSport Blitz,3/19/2016 16:53,2026-07-30T00:00:04.000Z
809043,Trace TV,2/19/2016 4:10,2026-07-30T00:20:24.000Z
809043,Supersport Live Events,2/21/2016 19:50,2026-07-30T00:14:58.000Z
809043,Supersport Live Events,3/6/2016 12:46,2026-07-30T00:02:00.000Z
939712,Africa Magic,3/23/2016 6:16,2026-07-30T00:00:49.000Z
939712,Supersport Live Events,3/20/2016 12:59,2026-07-30T00:00:48.000Z
817317,SawSee,3/4/2016 14:06,2026-07-30T00:00:14.000Z
817317,M-Net,3/4/2016 14:09,2026-07-30T00:00:10.000Z
817317,Boomerang,2/6/2016 12:43,2026-07-30T00:00:08.000Z
817317,ICC Cricket World Cup 2011,2/23/2016 16:03,2026-07-30T00:01:54.000Z
817317,kykNET,2/23/2016 16:11,2026-07-30T00:00:54.000Z
817317,Channel O,3/25/2016 13:54,2026-07-30T00:00:21.000Z
771911,Supersport Live Events,2/14/2016 19:34,2026-07-30T00:01:06.000Z
771911,Supersport Live Events,2/2/2016 17:35,2026-07-30T00:08:44.000Z
771911,SawSee,2/2/2016 0:50,2026-07-30T00:00:05.000Z
771911,SuperSport Blitz,2/2/2016 0:33,2026-07-30T00:03:00.000Z
771911,Trace TV,3/8/2016 10:23,2026-07-30T00:03:09.000Z
771911,ICC Cricket World Cup 2011,3/6/2016 12:26,2026-07-30T00:10:06.000Z
916065,ICC Cricket World Cup 2011,3/26/2016 9:01,2026-07-30T00:06:50.000Z
2360384,Boomerang,2/8/2016 12:09,2026-07-30T00:04:44.000Z
809045,Cartoon Network,2/18/2016 21:13,2026-07-30T00:00:10.000Z
809045,Boomerang,2/27/2016 19:56,2026-07-30T00:01:08.000Z
859389,Supersport Live Events,3/26/2016 16:15,2026-07-30T00:03:26.000Z
866255,ICC Cricket World Cup 2011,3/5/2016 12:04,2026-07-30T00:08:24.000Z
939713,E! Entertainment,3/4/2016 21:06,2026-07-30T00:01:06.000Z
892577,SuperSport Blitz,3/20/2016 13:03,2026-07-30T00:07:14.000Z
893061,Boomerang,3/17/2016 13:48,2026-07-30T00:01:05.000Z
779489,M-Net,3/3/2016 2:28,2026-07-30T00:02:47.000Z
865413,Supersport Live Events,3/19/2016 11:40,2026-07-30T00:00:28.000Z
865413,Supersport Live Events,3/19/2016 9:14,2026-07-30T00:03:20.000Z
809047,Trace TV,3/31/2016 21:42,2026-07-30T00:02:45.000Z
809047,Trace TV,3/7/2016 18:36,2026-07-30T00:06:00.000Z
737179,Trace TV,1/24/2016 11:40,2026-07-30T00:01:33.000Z
930093,SawSee,3/30/2016 19:40,2026-07-30T00:04:50.000Z
922283,Cartoon Network,3/28/2016 15:12,2026-07-30T00:00:00.000Z
850779,Cartoon Network,3/3/2016 15:42,2026-07-30T00:00:12.000Z
930094,ICC Cricket World Cup 2011,3/29/2016 10:17,2026-07-30T00:01:24.000Z
930094,Trace TV,3/29/2016 15:32,2026-07-30T00:01:00.000Z
2285675,ICC Cricket World Cup 2011,3/25/2016 11:53,2026-07-30T00:00:32.000Z
831815,Supersport Live Events,3/3/2016 12:41,2026-07-30T00:11:42.000Z
642504,DStv Events 1,3/30/2016 6:07,2026-07-30T00:01:25.000Z
809048,Supersport Live Events,2/19/2016 11:51,2026-07-30T00:00:52.000Z
809048,ICC Cricket World Cup 2011,2/24/2016 14:59,2026-07-30T00:04:00.000Z
809048,Africa Magic,2/3/2016 9:55,2026-07-30T00:00:23.000Z
809048,Channel O,2/3/2016 10:05,2026-07-30T00:27:00.000Z
809048,ICC Cricket World Cup 2011,3/9/2016 13:18,2026-07-30T00:16:38.000Z
904295,Supersport Live Events,3/24/2016 16:44,2026-07-30T01:11:12.000Z
930097,ICC Cricket World Cup 2011,3/30/2016 15:04,2026-07-30T01:22:02.000Z
939717,E! Entertainment,3/30/2016 8:10,2026-07-30T00:00:46.000Z
939717,Trace TV,3/29/2016 20:22,2026-07-30T00:02:06.000Z
904299,ICC Cricket World Cup 2011,3/30/2016 12:04,2026-07-30T01:47:28.000Z
904299,ICC Cricket World Cup 2011,3/25/2016 15:32,2026-07-30T01:30:26.000Z
904299,ICC Cricket World Cup 2011,3/29/2016 13:01,2026-07-30T01:31:36.000Z
531053,Cartoon Network,1/11/2016 7:09,2026-07-30T00:02:17.000Z
2368559,Supersport Live Events,2/19/2016 19:26,2026-07-30T00:45:42.000Z
2368559,Supersport Live Events,2/4/2016 19:46,2026-07-30T00:13:28.000Z
2368559,Supersport Live Events,1/25/2016 20:50,2026-07-30T00:13:24.000Z
2368559,DStv Events 1,1/7/2016 17:42,2026-07-30T00:04:10.000Z
2368559,Africa Magic,1/8/2016 10:34,2026-07-30T00:00:26.000Z
779500,Break in transmission,2/14/2016 6:00,2026-07-30T00:00:16.000Z
779500,Boomerang,2/2/2016 15:55,2026-07-30T00:09:32.000Z
2425806,CNN,1/31/2016 16:01,2026-07-30T00:00:30.000Z
2425806,Boomerang,2/3/2016 15:38,2026-07-30T00:00:09.000Z
831820,ICC Cricket World Cup 2011,3/13/2016 14:35,2026-07-30T00:13:22.000Z
831820,Cartoon Network,3/6/2016 18:51,2026-07-30T00:00:57.000Z
831820,Cartoon Network,2/27/2016 18:02,2026-07-30T00:11:56.000Z
521247,Africa Magic,1/3/2016 20:51,2026-07-30T00:07:06.000Z
521247,Channel O,1/8/2016 12:25,2026-07-30T00:04:48.000Z
621328,DStv Events 1,1/13/2016 20:02,2026-07-30T00:01:35.000Z
892587,ICC Cricket World Cup 2011,3/11/2016 18:07,2026-07-30T00:01:10.000Z
892587,ICC Cricket World Cup 2011,3/20/2016 16:37,2026-07-30T01:04:12.000Z
939719,Channel O,3/31/2016 19:33,2026-07-30T00:02:18.000Z
939719,Vuzu,3/31/2016 16:36,2026-07-30T00:02:12.000Z
930104,SuperSport Blitz,3/29/2016 21:49,2026-07-30T00:04:24.000Z
866270,ICC Cricket World Cup 2011,3/13/2016 12:07,2026-07-30T00:59:14.000Z
866270,Cartoon Network,3/19/2016 9:27,2026-07-30T00:20:19.000Z
858517,Channel O,3/25/2016 16:17,2026-07-30T00:02:24.000Z
858517,Channel O,3/25/2016 10:44,2026-07-30T00:01:00.000Z
789241,Boomerang,2/13/2016 8:22,2026-07-30T00:01:58.000Z
1106301,SuperSport Blitz,3/26/2016 6:05,2026-07-30T00:00:50.000Z
1106301,SuperSport Blitz,3/26/2016 8:23,2026-07-30T00:01:54.000Z
817331,Channel O,2/25/2016 12:36,2026-07-30T00:16:00.000Z
2368568,CNN,3/18/2016 7:14,2026-07-30T00:07:50.000Z
2368568,CNN,3/19/2016 18:36,2026-07-30T00:02:01.000Z
2368568,Supersport Live Events,3/20/2016 16:29,2026-07-30T00:00:00.000Z
2368568,Africa Magic,3/16/2016 5:38,2026-07-30T00:00:44.000Z
2368568,Channel O,3/15/2016 21:31,2026-07-30T00:24:39.000Z
809056,Channel O,2/5/2016 14:31,2026-07-30T00:03:27.000Z
809056,ICC Cricket World Cup 2011,2/26/2016 11:02,2026-07-30T00:03:30.000Z
809056,E! Entertainment,2/15/2016 15:50,2026-07-30T00:01:54.000Z
809056,Trace TV,2/20/2016 9:29,2026-07-30T00:04:15.000Z
809056,SuperSport Blitz,2/20/2016 9:31,2026-07-30T00:01:28.000Z
809056,Channel O,2/14/2016 11:27,2026-07-30T00:04:24.000Z
809056,Trace TV,2/21/2016 15:17,2026-07-30T00:23:48.000Z
809056,Africa Magic,2/2/2016 18:18,2026-07-30T00:00:53.000Z
809056,ICC Cricket World Cup 2011,2/25/2016 7:45,2026-07-30T00:04:32.000Z
809056,Trace TV,3/8/2016 8:42,2026-07-30T00:09:48.000Z
809056,Trace TV,1/1/2016 19:19,2026-07-30T00:01:00.000Z
809056,Trace TV,1/27/2016 21:45,2026-07-30T00:07:39.000Z
809056,Supersport Live Events,1/12/2016 12:21,2026-07-30T00:00:58.000Z
809056,Trace TV,1/6/2016 19:27,2026-07-30T00:23:06.000Z
809056,Cartoon Network,2/12/2016 21:59,2026-07-30T00:00:14.000Z
809056,Boomerang,1/2/2016 18:57,2026-07-30T00:15:16.000Z
809056,Trace TV,1/1/2016 6:26,2026-07-30T00:02:48.000Z
809056,Trace TV,3/4/2016 23:03,2026-07-30T00:16:21.000Z
809056,ICC Cricket World Cup 2011,3/5/2016 13:25,2026-07-30T00:01:48.000Z
809056,Vuzu,2/18/2016 22:58,2026-07-30T00:00:28.000Z
809056,Channel O,2/12/2016 17:32,2026-07-30T00:00:42.000Z
809056,Boomerang,3/31/2016 16:33,2026-07-30T00:01:10.000Z
809056,Channel O,3/30/2016 11:17,2026-07-30T00:01:12.000Z
809056,DStv Events 1,3/26/2016 22:47,2026-07-30T00:01:15.000Z
809056,ICC Cricket World Cup 2011,3/1/2016 9:14,2026-07-30T00:03:44.000Z
809056,ICC Cricket World Cup 2011,3/29/2016 16:00,2026-07-30T00:24:42.000Z
809056,CNN,2/13/2016 0:00,2026-07-30T00:00:17.000Z
779505,Channel O,2/6/2016 18:53,2026-07-30T00:04:06.000Z
831826,SawSee,2/28/2016 7:48,2026-07-30T00:05:36.000Z
831826,ICC Cricket World Cup 2011,2/28/2016 12:29,2026-07-30T01:56:32.000Z
939723,ICC Cricket World Cup 2011,3/30/2016 16:43,2026-07-30T00:12:24.000Z
764451,Trace TV,1/11/2016 13:11,2026-07-30T00:03:06.000Z
930111,Boomerang,3/30/2016 21:03,2026-07-30T00:00:00.000Z
793693,SawSee,2/15/2016 6:37,2026-07-30T00:01:13.000Z
793693,Africa Magic,2/15/2016 7:11,2026-07-30T00:00:00.000Z
793693,Channel O,2/19/2016 8:42,2026-07-30T00:00:00.000Z
793693,Africa Magic,2/14/2016 8:18,2026-07-30T00:00:40.000Z
549032,SuperSport Blitz,1/12/2016 20:32,2026-07-30T00:01:34.000Z
549032,Boomerang,1/12/2016 21:33,2026-07-30T00:10:15.000Z
597265,Cartoon Network,1/9/2016 10:30,2026-07-30T00:08:13.000Z
597265,Trace TV,1/17/2016 16:15,2026-07-30T02:03:12.000Z
597265,Channel O,1/8/2016 13:31,2026-07-30T00:24:06.000Z
806431,SuperSport Blitz,2/2/2016 18:34,2026-07-30T00:04:48.000Z
771924,Africa Magic,2/9/2016 9:55,2026-07-30T00:01:11.000Z
869019,ICC Cricket World Cup 2011,3/15/2016 10:43,2026-07-30T00:03:06.000Z
869019,Boomerang,3/26/2016 6:32,2026-07-30T00:00:33.000Z
789265,Boomerang,2/8/2016 23:09,2026-07-30T00:19:48.000Z
882400,Supersport Live Events,3/19/2016 18:41,2026-07-30T00:02:38.000Z
918332,Supersport Live Events,3/28/2016 20:41,2026-07-30T00:01:44.000Z
918332,ICC Cricket World Cup 2011,3/30/2016 14:25,2026-07-30T00:02:00.000Z
918332,SuperSport Blitz,3/29/2016 8:47,2026-07-30T01:23:04.000Z
809063,Trace TV,2/20/2016 12:58,2026-07-30T00:03:48.000Z
809063,SuperSport Blitz,2/20/2016 11:15,2026-07-30T00:00:08.000Z
809063,SuperSport Blitz,2/24/2016 7:00,2026-07-30T00:03:58.000Z
2368583,ICC Cricket World Cup 2011,2/26/2016 16:27,2026-07-30T00:01:32.000Z
2368583,Supersport Live Events,2/19/2016 9:13,2026-07-30T00:01:30.000Z
786181,SuperSport Blitz,3/5/2016 19:14,2026-07-30T00:02:48.000Z
2285716,Supersport Live Events,3/24/2016 14:48,2026-07-30T00:00:04.000Z
2285716,SuperSport Blitz,3/29/2016 17:47,2026-07-30T00:00:26.000Z
793697,SuperSport Blitz,2/25/2016 14:08,2026-07-30T00:01:16.000Z
939729,ICC Cricket World Cup 2011,3/5/2016 8:51,2026-07-30T00:13:44.000Z
939729,CNN,3/12/2016 20:22,2026-07-30T00:05:46.000Z
939732,CNN,3/24/2016 19:10,2026-07-30T00:05:52.000Z
939732,CNN,3/30/2016 22:38,2026-07-30T01:04:59.000Z
771927,Supersport Live Events,1/31/2016 9:08,2026-07-30T00:18:14.000Z
771927,CNN,1/29/2016 16:32,2026-07-30T00:00:58.000Z
771927,SuperSport Blitz,1/28/2016 13:00,2026-07-30T00:17:14.000Z
771927,Supersport Live Events,2/1/2016 8:12,2026-07-30T04:49:00.000Z
771927,Supersport Live Events,1/27/2016 14:14,2026-07-30T00:01:18.000Z
771927,SuperSport Blitz,1/27/2016 5:55,2026-07-30T00:02:26.000Z
771927,Cartoon Network,1/30/2016 16:39,2026-07-30T00:01:38.000Z
432894,SuperSport Blitz,1/8/2016 3:10,2026-07-30T00:00:00.000Z
492897,Channel O,1/20/2016 14:11,2026-07-30T00:14:06.000Z
492897,Trace TV,1/18/2016 23:01,2026-07-30T00:02:18.000Z
894339,ICC Cricket World Cup 2011,3/23/2016 12:18,2026-07-30T00:00:00.000Z
930123,CNN,3/31/2016 9:49,2026-07-30T00:00:57.000Z
930123,SuperSport Blitz,3/31/2016 19:52,2026-07-30T00:21:32.000Z
592732,Africa Magic,1/13/2016 5:04,2026-07-30T00:15:05.000Z
904340,E! Entertainment,3/27/2016 17:38,2026-07-30T00:00:42.000Z
904340,Vuzu,3/27/2016 17:45,2026-07-30T00:00:23.000Z
904340,E! Entertainment,3/26/2016 21:29,2026-07-30T00:00:00.000Z
820491,Supersport Live Events,3/1/2016 4:12,2026-07-30T00:00:28.000Z
859431,SawSee,1/7/2016 12:55,2026-07-30T00:00:28.000Z
820492,Trace TV,1/11/2016 5:47,2026-07-30T00:09:51.000Z
820492,CNN,3/12/2016 14:30,2026-07-30T00:00:00.000Z
820492,Africa Magic,3/9/2016 15:32,2026-07-30T00:02:38.000Z
71489,Supersport Live Events,3/20/2016 15:40,2026-07-30T00:00:00.000Z
892603,SuperSport Blitz,3/22/2016 20:00,2026-07-30T00:01:38.000Z
809071,Vuzu,3/5/2016 6:19,2026-07-30T00:01:40.000Z
809072,Boomerang,2/22/2016 8:15,2026-07-30T00:00:43.000Z
809072,Boomerang,2/21/2016 15:47,2026-07-30T00:00:27.000Z
809072,Channel O,2/12/2016 6:24,2026-07-30T00:25:45.000Z
809076,Cartoon Network,2/19/2016 22:48,2026-07-30T00:04:43.000Z
809076,Channel O,2/19/2016 16:47,2026-07-30T00:00:30.000Z
809076,ICC Cricket World Cup 2011,2/20/2016 7:16,2026-07-30T00:01:42.000Z
809076,Supersport Live Events,2/20/2016 7:20,2026-07-30T00:03:00.000Z
809076,Channel O,2/19/2016 5:55,2026-07-30T00:13:15.000Z
809076,Supersport Live Events,2/19/2016 6:22,2026-07-30T00:00:12.000Z
809076,Channel O,3/8/2016 12:30,2026-07-30T01:00:30.000Z
809076,Supersport Live Events,3/18/2016 11:25,2026-07-30T00:10:10.000Z
809076,Africa Magic,3/4/2016 21:10,2026-07-30T00:03:58.000Z
809076,Channel O,3/4/2016 23:03,2026-07-30T00:01:09.000Z
809076,Boomerang,2/18/2016 5:53,2026-07-30T00:02:43.000Z
809076,Channel O,2/18/2016 6:14,2026-07-30T00:11:36.000Z
809076,Boomerang,3/6/2016 17:10,2026-07-30T00:02:25.000Z
809076,Africa Magic,2/27/2016 6:37,2026-07-30T00:02:45.000Z
809076,ICC Cricket World Cup 2011,3/12/2016 11:09,2026-07-30T00:05:00.000Z
809076,Supersport Live Events,3/12/2016 17:01,2026-07-30T00:00:44.000Z
809076,Channel O,3/21/2016 12:33,2026-07-30T00:05:18.000Z
918340,Boomerang,3/28/2016 10:26,2026-07-30T00:00:36.000Z
809079,Cartoon Network,2/22/2016 19:08,2026-07-30T00:00:08.000Z
809079,Africa Magic,2/21/2016 13:27,2026-07-30T00:00:17.000Z
809079,Boomerang,2/21/2016 17:15,2026-07-30T00:00:18.000Z
809079,SuperSport Blitz,2/21/2016 17:22,2026-07-30T00:00:42.000Z
820500,Supersport Live Events,2/26/2016 9:51,2026-07-30T00:00:08.000Z
819358,Trace TV,2/26/2016 20:38,2026-07-30T00:00:45.000Z
819358,ICC Cricket World Cup 2011,3/2/2016 11:59,2026-07-30T00:05:12.000Z
819358,Supersport Live Events,3/19/2016 16:24,2026-07-30T00:03:20.000Z
242356,ICC Cricket World Cup 2011,3/1/2016 9:03,2026-07-30T00:00:00.000Z
422095,ICC Cricket World Cup 2011,3/30/2016 14:24,2026-07-30T00:00:24.000Z
859438,Channel O,3/11/2016 2:21,2026-07-30T00:00:39.000Z
830921,Trace TV,3/3/2016 19:24,2026-07-30T00:01:15.000Z
866295,ICC Cricket World Cup 2011,3/15/2016 11:01,2026-07-30T00:46:48.000Z
830923,Trace TV,3/3/2016 9:16,2026-07-30T00:29:12.000Z
830923,E! Entertainment,3/3/2016 15:09,2026-07-30T00:00:54.000Z
830923,Trace TV,3/4/2016 12:30,2026-07-30T00:13:21.000Z
173765,Trace TV,1/8/2016 7:29,2026-07-30T00:01:03.000Z
1324574,Trace TV,3/5/2016 1:39,2026-07-30T00:00:00.000Z
939753,SawSee,3/19/2016 11:38,2026-07-30T00:00:08.000Z
86703,Supersport Live Events,3/19/2016 22:08,2026-07-30T00:00:00.000Z
809081,Supersport Live Events,2/20/2016 14:36,2026-07-30T00:00:52.000Z
809081,Africa Magic,2/18/2016 19:48,2026-07-30T00:01:56.000Z
809081,Africa Magic,2/21/2016 20:17,2026-07-30T00:00:09.000Z
809081,Africa Magic,3/9/2016 17:24,2026-07-30T00:00:07.000Z
866302,SuperSport Blitz,3/13/2016 19:10,2026-07-30T00:02:22.000Z
866302,Trace TV,3/19/2016 12:08,2026-07-30T00:11:00.000Z
866302,SuperSport Blitz,3/30/2016 9:58,2026-07-30T00:01:42.000Z
788787,Cartoon Network,3/4/2016 12:09,2026-07-30T00:00:37.000Z
788787,CNN,3/7/2016 20:46,2026-07-30T00:00:28.000Z
788788,Africa Magic,2/3/2016 17:41,2026-07-30T00:04:08.000Z
809083,SuperSport Blitz,2/25/2016 12:46,2026-07-30T00:18:40.000Z
809083,SawSee,2/22/2016 23:29,2026-07-30T00:01:44.000Z
820513,Africa Magic,3/2/2016 14:01,2026-07-30T00:04:38.000Z
820513,Trace TV,3/3/2016 19:26,2026-07-30T00:08:15.000Z
820513,Break in transmission,2/27/2016 19:05,2026-07-30T00:00:22.000Z
820513,Channel O,3/16/2016 20:23,2026-07-30T00:00:27.000Z
820513,Channel O,3/16/2016 20:25,2026-07-30T00:00:54.000Z
820513,Trace TV,3/15/2016 17:47,2026-07-30T00:15:51.000Z
820513,Channel O,3/9/2016 14:14,2026-07-30T00:14:36.000Z
820513,Trace TV,3/3/2016 5:25,2026-07-30T00:17:00.000Z
820513,SuperSport Blitz,3/3/2016 5:26,2026-07-30T00:23:22.000Z
820513,Channel O,3/21/2016 20:38,2026-07-30T00:01:18.000Z
771941,Channel O,1/10/2016 16:07,2026-07-30T00:01:42.000Z
771941,Channel O,1/31/2016 21:05,2026-07-30T00:08:03.000Z
771941,Trace TV,1/11/2016 3:44,2026-07-30T00:23:33.000Z
771941,Channel O,1/30/2016 19:56,2026-07-30T00:52:54.000Z
771941,Trace TV,1/25/2016 20:01,2026-07-30T00:08:21.000Z
771941,DStv Events 1,1/11/2016 6:12,2026-07-30T00:03:25.000Z
809085,Channel O,2/21/2016 7:30,2026-07-30T00:00:30.000Z
809085,Channel O,2/20/2016 9:18,2026-07-30T00:00:00.000Z
809085,Supersport Live Events,3/13/2016 14:15,2026-07-30T00:05:56.000Z
809085,SuperSport Blitz,2/2/2016 19:11,2026-07-30T00:00:30.000Z
809085,Channel O,3/11/2016 5:21,2026-07-30T00:00:24.000Z
809085,Trace TV,1/20/2016 22:16,2026-07-30T00:07:51.000Z
809085,Channel O,1/11/2016 7:11,2026-07-30T00:00:30.000Z
809085,SuperSport Blitz,1/30/2016 19:11,2026-07-30T00:00:00.000Z
809085,Boomerang,2/27/2016 7:49,2026-07-30T00:05:54.000Z
809085,ICC Cricket World Cup 2011,3/15/2016 15:42,2026-07-30T00:02:44.000Z
809085,CNN,3/1/2016 19:48,2026-07-30T00:01:01.000Z
764468,Channel O,2/2/2016 6:59,2026-07-30T00:02:09.000Z
2368619,Africa Magic,1/15/2016 15:44,2026-07-30T00:06:47.000Z
809087,Channel O,1/13/2016 17:50,2026-07-30T00:01:57.000Z
809087,Supersport Live Events,1/16/2016 14:38,2026-07-30T00:00:50.000Z
809087,SuperSport Blitz,1/14/2016 17:06,2026-07-30T00:06:44.000Z
809087,SuperSport Blitz,1/12/2016 13:07,2026-07-30T00:01:50.000Z
771945,Trace TV,2/7/2016 19:02,2026-07-30T00:14:33.000Z
771945,SawSee,1/28/2016 19:40,2026-07-30T00:00:36.000Z
771945,Africa Magic,1/27/2016 9:27,2026-07-30T00:00:53.000Z
771945,M-Net,1/27/2016 8:14,2026-07-30T00:00:16.000Z
771945,SuperSport Blitz,3/28/2016 13:46,2026-07-30T00:09:40.000Z
820518,CNN,1/7/2016 17:11,2026-07-30T00:00:18.000Z
788792,Africa Magic,1/29/2016 5:10,2026-07-30T00:00:11.000Z
788792,Africa Magic,1/16/2016 11:27,2026-07-30T00:02:33.000Z
788792,Cartoon Network,3/31/2016 19:10,2026-07-30T00:31:48.000Z
788792,Africa Magic,2/28/2016 12:22,2026-07-30T00:00:02.000Z
939765,Africa Magic,3/24/2016 7:04,2026-07-30T00:00:51.000Z
939766,Trace TV,3/21/2016 22:48,2026-07-30T00:39:15.000Z
939766,Channel O,3/20/2016 14:01,2026-07-30T00:52:42.000Z
789360,Boomerang,2/13/2016 10:28,2026-07-30T00:07:16.000Z
866310,Supersport Live Events,3/13/2016 16:44,2026-07-30T00:19:48.000Z
866310,Supersport Live Events,3/18/2016 19:32,2026-07-30T00:01:28.000Z
788794,Cartoon Network,2/11/2016 18:38,2026-07-30T00:06:19.000Z
788794,Channel O,2/10/2016 10:41,2026-07-30T00:09:54.000Z
788794,Supersport Live Events,2/6/2016 20:53,2026-07-30T00:10:22.000Z
788794,SuperSport Live Events,2/13/2016 21:02,2026-07-30T00:00:40.000Z
997491,ICC Cricket World Cup 2011,3/6/2016 20:03,2026-07-30T00:00:00.000Z
997491,Supersport Live Events,3/7/2016 20:10,2026-07-30T00:00:00.000Z
809091,Trace TV,2/11/2016 20:56,2026-07-30T00:00:27.000Z
